Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
6443,"von Paradis",37.5,-32.2,-45.1,
6444,"von Schuurman",29.1,-5,-169,
6445,"Von Siebold",32.4,-52,36.6,
6446,"von Suttner",24,-10.6,-125.1,
6451,"Vostrukha Mons",180,-6.3,-60.6,
6452,"Vovchok Patera",80,-38,-50,
6453,"Voynich",48.7,35.4,56.1,
6457,"Vupar Tholus",100,-13.5,-54,
6458,"Vut-Ami Fluctus",1300,-38,67,
6465,"Văcărescu",31.5,-63,-160.2,
6473,"Waka Mons",60,26.3,-152.3,
6474,"Wala Dorsa",500,-17,62,
6485,"Wanda",21.7,71.3,-36.9,
6487,"Wang Zhenyi",23.4,13.2,-142.2,
6492,"Warren",50.9,-11.7,176.5,
6500,"Wawalag Planitia",2600,-30,-143,
6502,"Wazata",13.9,33.6,-61.7,
6511,"Weil",24.2,19.4,-76.9,
6517,"Wen Shu",31.5,-5,-56.3,
6519,"Wendla",5.7,22.5,-152.4,
6526,"West",28.8,26.1,-57,
6530,"Wharton",50.5,55.7,61.9,
6531,"Whatitiri Corona",300,-83,140,
6532,"Wheatley",74.8,16.6,-92,
6535,"Whiting",35.7,-6.1,128,
6537,"Whitney",42.5,-30.2,151.3,
6542,"Wieck",20.2,-74.2,-115.2,
6545,"Wilde Patera",75,-21.3,-93.7,
6546,"Wilder",35.1,17.4,122.6,
6550,"Willard",48.4,-24.6,-63.9,
6553,"Wilma",12.5,36.7,1.7,
6558,"Winema",21.7,3,168.6,
6562,"Winnemucca",30.3,-15.4,121.1,
6567,"Wiwi-yokpa",4.5,-73.8,-131.6,
6571,"Wollstonecraft",44.1,-39.1,-99.2,
6574,"Woolf",24.5,-37.7,27.2,
6578,"Workman",17.4,-12.9,-60.1,
6585,"Wu Hou",27.5,-25.5,-42.6,
6589,"Wurunsemu Tholus",83,40.6,-150.1,
6592,"Wynne",10,55,53.6,
6593,"Wyrd Mons",150,14,-112.8,
6601,"Xantippe",40.4,-10.9,11.8,
6602,"Xaratanga Chasma",1300,-54,70,
6603,"Xcacau Corona",200,-56,131,
6604,"Xcanil Corona",200,-37,43,
6605,"Xenia",13.5,-30.3,-110.6,
6608,"Xi Wang",7.7,14,-152,
6609,"Xi Wang-mu Tessera",1300,-30,62,
6610,"Xiao Hong",38.7,-43.5,101.7,
6612,"Xilonen Corona",300,51,-39,
6613,"Ximena",12.8,-68.2,-116.4,
6614,"Xmukane Corona",200,-28.2,-90.5,
6615,"Xochiquetzal Mons",80,3.5,-90,
6616,"Xquiq Corona",55,38.1,14.6,
6617,"Xtoh Mons",110,39.7,-165.8,
6620,"Xulab Vallis",820,-57.5,-174,
6621,"Ya-Yerv Corona",275,-9,-146,
6622,"Yablochkina",64.3,48.3,-164.7,
6624,"Yagami Fluctus",260,-80.6,152,
6627,"Yakyt",13.8,2.1,170.2,
6630,"Yale",18.5,-13.4,-88.8,
6633,"Yalyane Dorsa",1200,7,177,
6635,"Yambika",6.5,32.6,-151.3,
6636,"Yanbike Corona",200,-1.5,-31.5,
6641,"Yaroslavna Corona",112,38.8,21.2,
6643,"Yasuko",10.6,-26.1,169,
6646,"Yazruk",10.5,21.2,160.2,
6652,"Yelya",8.6,-47.5,-148.3,
6653,"Yemysh",6,11.9,-145.3,
6655,"Yenkhoboy Fossae",900,-48,7,
6656,"Yenlik",8.6,-16,-134.6,
6657,"Yerguk",6.3,42.7,-133.2,
6659,"Yeska",9.1,27.4,-129.9,
6660,"Yetta",9,58.6,-174.6,
6662,"Ymoja Vallis",390,-71.6,-155.2,
6663,"Yokhtik",11.4,-50.1,158.1,
6664,"Yoko",5,-5.7,-128,
6665,"Yolanda",11.4,7.8,152.7,
6666,"Yolkai-Estsan Mons",600,17,-166,
6667,"Yomile",13.6,-27.3,138.7,
6668,"Yonge",42.8,-14,115.1,
6669,"Yonok",9.5,-65.1,-125.9,
6670,"Yonsuk",8.5,-34,-125.2,
6674,"Yoshioka",16.6,-32.4,59,
6676,"Ytunde",6.1,49.9,81.1,
6678,"Yuki-Onne Tessera",1200,39,-99,
6679,"Yumyn-Udyr Dorsa",1086,81.4,164.7,
6682,"Yunya-mana Mons",500,-18,-75,
6683,"Yurt-Ava Tholus",15,-13.8,-18.5,
6686,"Yuvkha Valles",200,10.5,-120.5,
6687,"Yuzut-Arkh Fossae",550,48,-136,
6688,"Yvette",10.6,7.5,-110.4,
6689,"Yvonne",14.5,-56,-61.6,
6693,"Zakiya",7.5,-66.5,-125.9,
6696,"Zaltu Mons",220,18,163.5,
6698,"Zamin Corona",315,31.5,-101.7,
6699,"Zamudio",19,9.6,-170.7,
6702,"Zaramama Corona",240,-22,-119.5,
6703,"Zarema",5,16.8,-124.8,
6705,"Zaryanitsa Dorsa",1100,0,170,
6707,"Zdravka",12.5,65.1,-61,
6712,"Zeinab",12.5,-2.2,159.6,
6714,"Zemfira",11.4,-46.2,157.7,
6715,"Zemire Corona",200,31.5,-47.5,
6716,"Zemlika Corona",150,-33.5,50,
6718,"Zenobia",39.1,-29.3,28.6,
6723,"Zerine",6.5,-29.6,-101.4,
6727,"Zewana Chasma",900,9,-148,
6728,"Zheztyrnak Fossae",180,-67.5,-178,
6729,"Zhibek Planitia",2000,-40,157,
6731,"Zhilova",53,66.3,125.7,
6733,"Zhivana Corona",180,13,-72.5,
6734,"Zhu Shuzhen",29.4,-26.5,-3.5,
6736,"Zija",16.8,-3.5,-95,
6738,"Zimcerla Dorsa",850,-47.5,73.5,
6740,"Zina",9,41.9,-39.9,
6742,"Zipaltonal Fluctus",290,37.7,-108.7,
6744,"Zirka Tessera",450,33,-60,
6745,"Zisa Corona",850,12,-139,
6746,"Zlata",7,64.6,-26.1,
6751,"Zorile Dorsa",1041,39.9,-21.6,
6752,"Zorya Tholus",22,-9.4,-24.7,
6753,"Zosia",10.5,-18.9,109.2,
6754,"Zoya",20,69.1,-123.8,
6758,"Zuhrah",5.8,34.7,-3,
6759,"Zula",5,7.3,-78,
6760,"Zulfiya",12.9,18.4,101.9,
6762,"Zulma",11,-7.7,102,
6763,"Zumrad",12.9,32.1,94.8,
6767,"Zurka",5.5,-12.8,-84.8,
6769,"Zvereva",22.9,45.4,-76.9,
6771,"Zywie Corona",200,-38.6,-68.8,
6943,"Žemaite Patera",60,-35,-97,
6944,"Žemina Corona",530,-11.7,-174,
6945,"Živile",13.5,48.8,113.1,
6947,"Žverine Chasma",1300,18.5,-89,
6977,"Hanwi Chasma",1800,10.5,-113,
6978,"Agrona Linea",2300,40,-80,
6979,"Nikolaeva Patera",100,33.9,-92.5,
6980,"Wohpe Tholus",40,41.4,-71.9,
14146,"Lindgren Patera",110,28.1,-118.6,
14173,"Chanum Coronae",330,-29.2,-114.5,
14174,"Witte Patera",35,-25.8,-112.35,
14175,"Azimua Tholi",40,-34.05,-110.65,
14176,"Otohime Tholus",20,-32,-91.8,
14213,"Anjea Corona",145,-29,-77.2,
14214,"Durga Corona",227,-31.1,-73.8,
14215,"Hutash Corona",91,-34.3,-84.3,
14216,"Ikas Coronae",225,-40.7,-71.4,
14217,"Orbona Corona",150,-47.8,-66.8,
14218,"Partula Corona",145,-49.7,-70.8,
14219,"Parvati Corona",173,-36,-83.3,
14220,"Ezili Tholus",150,23.7,91.3,
14272,"Larisa",3.7,-18.47,131.06,
14273,"Kono Mons",350,19.5,-92,
14288,"Copacati Mons",80,34.8,-83.2,
14289,"Urash Corona",360,43.2,-78,
14338,"Minona Corona",130,23.5,-141.5,
14594,"Fulgora Dorsa",463,78.5,-18,
14595,"Heloha Fluctus",375,77,-16,
14596,"Sarasvati Mons",200,75.7,-5.5,
14597,"Akka Tholus",19.4,75.1,-127,
14598,"Eirene Tholus",58,75.5,-130,
14599,"Yansa Tholus",20,76.1,-127.8,
14600,"Alina",3.7,8.3,-92.22,
14601,"Amelia",3.3,8.57,-79.55,
14627,"Azham Corona",380,66.4,-107.3,
14628,"Metis Mons",920,71,-107,
14701,"Nancy",4.4,6.4,-87.8,
14780,"Ningal Lineae",225,9,60.7,
14783,"Elihino Corona",175,-37,49.1,
14784,"Pakoti Corona",75,-38.8,42.4,
14799,"Szél-anya Lineae",975,79.4,81.3,
14800,"Tezan Lineae",1079,81.4,47.1,
15018,"Rona Chasma",1520,2.5,-72,
15652,"Annabelle",7.7,-4.15,-73.71,
15863,"Jyestha Tesserae",1252,65.05,-16.59,
15864,"Istustaya Tesserae",505,-8.76,42.23,
