Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
12058,"Pitatus E",5.79,-28.93,-10.19,
12059,"Pitatus G",16.35,-29.83,-11.38,
12060,"Pitatus H",14.42,-30.63,-15.77,
12061,"Pitatus J",4.69,-26.53,-13.58,
12062,"Pitatus K",5.1,-30.42,-8.95,
12063,"Pitatus L",4.49,-29.1,-8.68,
12064,"Pitatus M",14.19,-32.16,-11.09,
12065,"Pitatus N",12.43,-31.2,-10.89,
12066,"Pitatus P",14.48,-30.88,-10.93,
12067,"Pitatus Q",11.65,-30.44,-10.86,
12068,"Pitatus R",6.42,-31.21,-14.73,
12069,"Pitatus S",13.07,-27.35,-14.1,
12070,"Pitatus T",4.78,-29.41,-11.22,
12071,"Pitatus V",4.9,-29.02,-11.71,
12072,"Pitatus W",12.83,-27.98,-11.17,
12073,"Pitatus X",18.61,-28.5,-11.63,
12074,"Pitatus Z",23.47,-28.38,-10.48,
12075,"Pitiscus A",10.15,-50.4,30.92,
12076,"Pitiscus B",23.47,-47.79,30.4,
12077,"Pitiscus C",14.88,-47.37,28.27,
12078,"Pitiscus D",20.49,-49.11,26.55,
12079,"Pitiscus E",19.76,-51.12,29.21,
12080,"Pitiscus F",11.58,-46.99,29.42,
12081,"Pitiscus G",15.18,-47.71,25.21,
12082,"Pitiscus J",6.47,-48.25,26.44,
12083,"Pitiscus K",15.95,-46.41,29.81,
12084,"Pitiscus L",8.19,-51.27,33.59,
12085,"Pitiscus R",24.42,-48.75,28.28,
12086,"Pitiscus S",23.46,-47.78,27.63,
12087,"Pitiscus T",8.11,-47.09,27.93,
12088,"Pitiscus U",5.04,-49.05,33.28,
12089,"Pitiscus V",4.97,-49.41,34.31,
12090,"Pitiscus W",24.03,-50.41,27.7,
12091,"Piton A",5.35,39.83,-0.95,
12092,"Piton B",4.67,39.35,-0.16,
12093,"Pizzetti C",9.84,-33.27,121.68,
12094,"Pizzetti W",13.76,-33.96,118.33,
12095,"Plana C",13.69,42.8,27.14,
12096,"Plana D",7.04,41.76,26.18,
12097,"Plana E",5.83,40.55,23.59,
12098,"Plana F",4.79,39.83,24,
12099,"Plana G",8.89,39.06,22.94,
12100,"Planck A",18.55,-54.18,137.4,
12101,"Planck B",44.88,-55.37,137.18,
12102,"Planck C",43.74,-52.96,141.26,
12103,"Planck J",25.21,-62.45,145.09,
12104,"Planck K",26.06,-64.52,146.09,
12105,"Planck L",23.37,-66.45,141.66,
12106,"Planck W",17.38,-55.44,131.28,
12107,"Planck X",22.27,-53.94,129.31,
12108,"Planck Y",40.75,-54.68,132.17,
12109,"Planck Z",66.75,-55.81,135.1,
12110,"Plaskett H",19.86,79.61,-164.81,
12111,"Plaskett S",16.79,80.99,150.57,
12112,"Plaskett U",15.9,82.41,162.28,
12113,"Plaskett V",49.05,82.17,120.86,
12115,"Plato B",12.45,53.1,-17.3,
12116,"Plato C",8.9,53.37,-19.46,
12117,"Plato D",9.38,49.69,-14.57,
12118,"Plato E",6.63,49.77,-16.19,
12119,"Plato F",7.15,51.72,-17.4,
12120,"Plato G",7.95,52.14,-6.28,
12121,"Plato H",10.69,55.17,-2.03,
12122,"Plato J",7.72,49.05,-4.58,
12123,"Plato K",6.51,46.83,-3.26,
12124,"Plato KA",5.49,46.79,-3.58,
12125,"Plato L",10.42,51.64,-4.4,
12126,"Plato M",7.92,53.11,-15.5,
12127,"Plato O",7.81,52.31,-15.43,
12128,"Plato P",8.16,51.53,-15.21,
12129,"Plato Q",7.83,54.61,-4.85,
12130,"Plato R",6.29,53.78,-18.46,
12131,"Plato S",7.14,53.86,-15.02,
12132,"Plato T",7.49,54.58,-11.27,
12133,"Plato U",5.61,49.61,-7.39,
12134,"Plato V",5.78,55.86,-7.37,
12135,"Plato W",4.21,57.24,-17.81,
12136,"Plato X",4.45,50.2,-13.82,
12137,"Plato Y",9.96,53.18,-16.31,
12138,"Playfair A",18.23,-22.3,6.88,
12139,"Playfair B",5.55,-23.23,7.59,
12140,"Playfair C",5.95,-24.35,7.92,
12141,"Playfair D",4.51,-24.27,8.71,
12142,"Playfair E",5.67,-21.81,8.89,
12143,"Playfair F",4.76,-21.91,8.09,
12144,"Playfair G",91.68,-23.99,6.09,
12145,"Playfair H",3.42,-23.4,8.49,
12146,"Playfair J",3.53,-24.27,9.28,
12147,"Playfair K",3.43,-23.29,9.79,
12148,"Plinius A",3.45,12.99,24.17,
12149,"Plinius B",6.55,14.09,26.27,
12150,"Plummer C",30.57,-23.3,-152.95,
12151,"Plummer M",38.63,-26.34,-154.64,
12152,"Plummer N",44.57,-27.24,-155.99,
12153,"Plummer R",19.24,-25.72,-157.32,
12154,"Plummer W",31.66,-23.48,-155.97,
12155,"Plutarch C",13.23,23.17,70.96,
12156,"Plutarch D",15.8,24.36,75.74,
12157,"Plutarch F",12.91,23.51,73.53,
12158,"Plutarch G",16.45,22.96,74.85,
12159,"Plutarch H",11.97,24.36,72.72,
12160,"Plutarch K",14.66,25.08,72.6,
12161,"Plutarch L",9.06,25.88,71.64,
12162,"Plutarch M",11.71,23.77,77.67,
12163,"Plutarch N",13.72,23.83,76.72,
12164,"Poczobutt J",23.17,56.3,-96.9,
12165,"Poczobutt R",40.17,55.69,-104.14,
12166,"Pogson C",16.81,-41.62,112.24,
12167,"Pogson F",34.25,-42.3,115.42,
12168,"Pogson G",33.21,-42.96,113.42,
12169,"Poincaré C",19.21,-54.59,168.71,
12170,"Poincaré J",19.34,-59.64,167.88,
12171,"Poincaré Q",26.52,-59.53,159.76,
12173,"Poinsot K",16.04,77.06,-142.38,
12174,"Poinsot P",28.26,76.64,-149.95,
12175,"Poisson A",17.13,-29.72,9.14,
12176,"Poisson B",11.09,-30.85,10.88,
12177,"Poisson C",23.35,-33.11,8.66,
12178,"Poisson D",10.87,-31.44,7.68,
12179,"Poisson E",12.73,-34.2,8.57,
12180,"Poisson F",13.75,-33.75,7.98,
12181,"Poisson G",15.08,-31.71,7.36,
12182,"Poisson H",20.33,-33.08,7.37,
12183,"Poisson J",27.45,-35.02,8.3,
12184,"Poisson K",12.99,-32.73,9.55,
12185,"Poisson L",14.89,-32.73,8.15,
12186,"Poisson M",6.6,-33.96,7.62,
12187,"Poisson N",4.18,-30.75,8.4,
12188,"Poisson O",4.87,-35.05,9.12,
12189,"Poisson P",6.84,-31.93,8.83,
12190,"Poisson Q",24.81,-32.66,10.13,
12191,"Poisson R",5.23,-30.05,8.41,
12192,"Poisson S",3.54,-30.01,11.43,
12193,"Poisson T",24.99,-31.08,9.2,
12194,"Poisson U",25.54,-31.72,10.3,
12195,"Poisson V",16.47,-32.1,10.57,
12196,"Poisson W",3.19,-29.64,11.98,
12197,"Poisson X",4.93,-29.05,12.25,
12198,"Poisson Z",3.89,-29.79,10.75,
12199,"Polybius A",16.31,-23.04,27.98,
12200,"Polybius B",12.04,-25.56,25.51,
12201,"Polybius C",28.25,-22.08,23.49,
12202,"Polybius D",8.46,-26.89,27.9,
12203,"Polybius E",8.18,-24.44,26.18,
12204,"Polybius F",22.06,-22.27,23.06,
12205,"Polybius G",4.12,-22.53,22.7,
12206,"Polybius H",7.97,-21.2,22.69,
12207,"Polybius J",8.66,-22.8,23.48,
12208,"Polybius K",12.09,-24.38,24.35,
12209,"Polybius L",6.15,-22.01,28.19,
12210,"Polybius M",4.89,-21.4,22.08,
12211,"Polybius N",13.13,-23.44,26.77,
12212,"Polybius P",14.92,-21.56,22.91,
12213,"Polybius Q",5.78,-25.13,27.5,
12214,"Polybius R",7.03,-25.63,27.31,
12215,"Polybius T",11.21,-26.14,25.44,
12216,"Polybius V",5.09,-25.22,29.04,
12217,"Polzunov J",30.63,23.61,117.44,
12218,"Polzunov N",34.47,23.86,114.23,
12219,"Poncelet A",30.96,79.58,-75.58,
12220,"Poncelet B",15.01,78.35,-63.56,
12221,"Poncelet C",67.95,77.56,-74.5,
12222,"Poncelet D",22.75,77.77,-70.83,
12223,"Poncelet H",7.04,75.82,-55.7,
12224,"Poncelet P",16.06,80.68,-61.75,
12225,"Poncelet Q",14.01,79.93,-60.58,
12226,"Poncelet R",9.49,79.33,-58.09,
12227,"Poncelet S",10.05,78.72,-56.96,
12228,"Pons A",12.12,-27.35,20.05,
12229,"Pons B",13.36,-28.75,20.72,
12230,"Pons C",17.82,-27.96,22.33,
12231,"Pons D",13.72,-25.53,22.07,
12232,"Pons E",19.64,-25.84,23.76,
12233,"Pons F",11.24,-23.77,21.15,
12234,"Pons G",5.87,-28.37,21.33,
12235,"Pons H",9.77,-26.99,22.25,
12236,"Pons J",5.68,-24.87,22.05,
12237,"Pons K",6.82,-27.37,22.73,
12238,"Pons L",7.65,-27.52,20.87,
12239,"Pons M",10.49,-27.18,24.07,
12240,"Pons N",5.76,-25.95,22.92,
12241,"Pons P",4.56,-24.94,23.05,
12242,"Pontanus A",9.48,-31.15,15.24,
12243,"Pontanus B",12.12,-30.85,15.8,
12244,"Pontanus C",22.01,-30.12,15.43,
12245,"Pontanus D",20.38,-25.93,13.22,
12246,"Pontanus E",12.82,-25.24,13.26,
12247,"Pontanus F",10.46,-27.88,11.58,
12248,"Pontanus G",23.44,-30.64,15.24,
12249,"Pontanus H",29.89,-31.41,16.06,
12250,"Pontanus J",8.88,-30.09,13.11,
12251,"Pontanus K",8.61,-25.76,12.65,
12252,"Pontanus L",5.85,-28.64,13.41,
12253,"Pontanus M",4.79,-29.65,14.09,
12254,"Pontanus N",9.84,-24.69,13.83,
12255,"Pontanus O",10.09,-26.1,14.09,
12256,"Pontanus P",3.59,-29.94,14.69,
12257,"Pontanus Q",4.7,-27.41,14.4,
12258,"Pontanus R",5.86,-28.2,15.61,
12259,"Pontanus S",6.35,-31.51,16.77,
12260,"Pontanus T",7.08,-29.24,16.53,
12261,"Pontanus U",4.5,-29.48,17.47,
12262,"Pontanus V",33.58,-29.21,13.07,
12263,"Pontanus W",6.76,-29.13,17.55,
12264,"Pontanus X",12.35,-28.46,15.69,
12265,"Pontanus Y",23.37,-28.74,17.25,
12266,"Pontanus Z",4.46,-27.88,12.81,
12267,"Pontécoulant A",18.64,-57.69,62.79,
12268,"Pontécoulant B",37.25,-57.97,58.54,
12269,"Pontécoulant C",31.71,-55.68,59.23,
12270,"Pontécoulant D",13.7,-60.22,71.6,
12271,"Pontécoulant E",43.62,-60.51,64.95,
12272,"Pontécoulant F",68.68,-57.6,68.17,
12273,"Pontécoulant G",42.25,-57.52,60.44,
12274,"Pontécoulant H",7.58,-58.78,66.17,
12275,"Pontécoulant J",39.54,-61.74,64.26,
12276,"Pontécoulant K",13.93,-61.57,60.95,
12277,"Pontécoulant L",17.07,-59.12,60.09,
12278,"Pontécoulant M",11,-60.91,74.47,
12279,"Popov D",17.48,17.7,102.67,
12280,"Popov W",26.3,19.07,98.06,
12281,"Porter B",11.42,-54.47,-8.64,
12282,"Porter C",11.63,-54.85,-10.46,
12283,"Posidonius A",11.1,31.69,29.52,
12284,"Posidonius B",14.05,33.16,31.02,
12285,"Posidonius C",3.48,31.13,29.69,
12286,"Posidonius E",3.13,30.55,19.7,
12287,"Posidonius F",6.04,32.82,27.13,
12288,"Posidonius G",4.79,34.79,27.23,
12289,"Posidonius J",22,33.8,30.79,
12290,"Posidonius M",9.32,34.36,30.01,
12291,"Posidonius N",6.16,29.7,21.04,
12292,"Posidonius P",14.66,33.6,27.58,
12293,"Posidonius W",3.01,31.65,20.13,
12294,"Posidonius Y",2.02,30.03,24.91,
12295,"Posidonius Z",5.94,30.75,22.95,
12296,"Poynting X",21.72,23.15,-136.49,
12297,"Prager C",37.89,-1.78,132.75,
12298,"Prager E",13.42,-3.26,133.31,
12299,"Prager G",77.45,-4.75,134.34,
12300,"Priestley K",33.74,-58.96,110.41,
12301,"Priestley X",18.78,-55.93,107.87,
12304,"Proclus A",14.09,13.32,42.23,
12305,"Proclus C",9.65,12.94,43.58,
12306,"Proclus D",11.74,17.43,41.02,
12307,"Proclus E",12.28,16.58,40.9,
12308,"Proclus G",32.13,12.73,42.7,
12309,"Proclus J",4.83,17.05,43.99,
12310,"Proclus K",15.27,16.52,46.22,
12311,"Proclus L",10.64,17.02,46.35,
12312,"Proclus M",8.45,16.43,45.19,
12313,"Proclus P",31.27,15.34,48.73,
12314,"Proclus R",28.58,15.85,45.45,
12315,"Proclus S",18.46,15.67,48,
12316,"Proclus T",20.35,15.39,46.71,
12317,"Proclus U",13.6,15.13,47.99,
12318,"Proclus V",16.53,14.72,48.39,
12319,"Proclus W",7.11,17.47,46.21,
12320,"Proclus X",5.88,17.69,45.13,
12321,"Proclus Y",7.46,17.42,44.9,
12322,"Proclus Z",5.51,17.94,44.75,
12323,"Proctor A",7.35,-47.05,-6.79,
12324,"Proctor B",7.01,-46.54,-6.73,
12325,"Proctor C",5.28,-47.61,-6.65,
12326,"Proctor D",11.67,-46.1,-6.06,
12327,"Proctor E",7.73,-45.42,-5.16,
12328,"Proctor F",5.91,-47.83,-5.34,
12329,"Proctor G",7.14,-47.77,-4.9,
12330,"Proctor H",5.69,-45.75,-2.64,
12331,"Protagoras B",4.4,56.43,5.67,
12332,"Protagoras E",5.79,49.53,0.54,
12333,"Ptolemaeus B",18.79,-7.9,-0.8,
12334,"Ptolemaeus C",1.92,-10.11,-3.28,
12335,"Ptolemaeus D",3.51,-8.29,-2.6,
12336,"Ptolemaeus E",28.67,-10.21,-4.52,
12337,"Ptolemaeus G",9.42,-7.15,0.02,
12338,"Ptolemaeus H",6.19,-7.13,-5.45,
12339,"Ptolemaeus J",4.5,-9.66,-5.4,
12340,"Ptolemaeus K",8.16,-8.23,-4.68,
12341,"Ptolemaeus L",3.18,-8.85,-4.01,
12342,"Ptolemaeus M",2.93,-9.39,-3.42,
12343,"Ptolemaeus O",4.05,-7.24,-3.6,
12344,"Ptolemaeus P",3.5,-11.4,-3.17,
12345,"Ptolemaeus R",6.37,-6.67,-1.17,
12346,"Ptolemaeus S",3.32,-10.55,-0.53,
12347,"Ptolemaeus T",6.56,-7.49,-0.01,
12348,"Ptolemaeus W",4.37,-9.16,1.33,
12349,"Ptolemaeus X",4.91,-11.02,0.29,
12350,"Ptolemaeus Y",5.97,-9.37,0.7,
12351,"Puiseux A",3.26,-26.53,-39.82,
12352,"Puiseux B",3.37,-25.7,-38.97,
12353,"Puiseux C",3.14,-24.7,-37.9,
12354,"Puiseux D",7.3,-25.76,-36.23,
12355,"Puiseux F",4.03,-23.42,-38.9,
12356,"Puiseux G",3.26,-28.26,-37.87,
12357,"Puiseux H",3.75,-27.4,-37.08,
12358,"Purbach A",7.11,-26.17,-1.94,
12359,"Purbach B",15.68,-26.98,-4.26,
12360,"Purbach C",18.24,-27.74,-4.65,
12361,"Purbach D",11.1,-22.88,-1.57,
12362,"Purbach E",23.54,-21.68,-0.73,
12363,"Purbach F",8.89,-24.6,-0.03,
12364,"Purbach G",29.92,-23.94,-2.81,
12365,"Purbach H",28.75,-25.47,-5.69,
12366,"Purbach J",11.02,-27.51,-3.97,
12367,"Purbach K",7.87,-25.2,-4.57,
12368,"Purbach L",16.9,-25.06,-5.05,
12369,"Purbach M",15.24,-24.85,-4.49,
12370,"Purbach N",7.13,-26.3,-5.4,
12371,"Purbach O",5.08,-24.8,-3.86,
12372,"Purbach P",4.73,-26.49,-3.72,
12373,"Purbach Q",4.02,-25.92,-0.04,
12374,"Purbach R",4.24,-26.53,-3.26,
12375,"Purbach S",7.69,-27.26,-2.29,
12376,"Purbach T",4.76,-24.69,-0.92,
12377,"Purbach U",15.37,-26.99,-2.05,
12378,"Purbach V",5.62,-26.75,-0.36,
12379,"Purbach W",20.36,-25.47,-2.29,
12380,"Purbach X",3.47,-25.42,-1.19,
12381,"Purbach Y",15.43,-25.87,-6.93,
12382,"Purkyně D",12.29,-0.97,96.04,
12383,"Purkyně K",22.18,-2.66,95.33,
12384,"Purkyně S",35.25,-1.78,90.66,
12385,"Purkyně U",38.01,-0.75,91.64,
12386,"Purkyně V",23.17,-0.84,92.71,
12387,"Pythagoras B",17.3,66.02,-73.33,
12388,"Pythagoras D",28.79,64.51,-72.36,
12389,"Pythagoras G",14.46,67.78,-75.79,
12390,"Pythagoras H",19.05,67.11,-73.76,
12391,"Pythagoras K",11.95,67.35,-75.84,
12392,"Pythagoras L",11.25,67.3,-78.03,
12393,"Pythagoras M",9.25,67.38,-80.54,
12394,"Pythagoras N",13.11,66.59,-78.58,
12395,"Pythagoras P",9.54,65.34,-75.6,
12396,"Pythagoras S",7.09,67.75,-65,
12397,"Pythagoras T",5.75,62.5,-51.66,
12398,"Pythagoras W",4.11,63.21,-49.35,
12399,"Pytheas A",5.71,20.47,-21.74,
12400,"Pytheas B",4.15,17.5,-19.39,
12401,"Pytheas C",3.77,18.81,-19.13,
12402,"Pytheas D",4.76,21.09,-20.54,
12403,"Pytheas E",3.62,18.14,-19.12,
12404,"Pytheas F",3.9,16.55,-19.14,
12405,"Pytheas G",3.49,21.62,-17.73,
12406,"Pytheas H",2.59,20.5,-16.53,
12407,"Pytheas J",3.46,21.63,-21.19,
12408,"Pytheas K",2.32,19.91,-16.18,
12409,"Pytheas L",2.61,18.62,-16.89,
12410,"Pytheas M",2.88,19.9,-17.76,
12411,"Pytheas N",3.14,22.57,-20.5,
12412,"Pytheas U",2.94,21.78,-19.45,
12413,"Pytheas W",2.83,21.71,-23.71,
12414,"Quetelet T",46.98,42.52,-137.99,
12415,"Rabbi Levi A",11.45,-34.36,22.66,
12416,"Rabbi Levi B",14.13,-34.5,24.74,
12417,"Rabbi Levi C",19.48,-34.29,26.86,
12418,"Rabbi Levi D",10.9,-35.44,22.83,
12419,"Rabbi Levi E",34.7,-36.75,21.94,
12420,"Rabbi Levi F",14.05,-36.12,20.53,
12421,"Rabbi Levi G",11.44,-36.96,21.94,
12422,"Rabbi Levi H",6.73,-36.48,20.18,
12423,"Rabbi Levi J",6.61,-37.65,22.68,
12424,"Rabbi Levi L",11.94,-34.73,22.99,
12425,"Rabbi Levi M",11.32,-35.32,23.17,
12426,"Rabbi Levi N",8.86,-36.51,23.59,
12427,"Rabbi Levi O",5.49,-35.67,24.98,
12428,"Rabbi Levi P",13.29,-34.51,25.61,
12429,"Rabbi Levi Q",7.53,-33.73,25.79,
12430,"Rabbi Levi R",11.92,-34.2,27.89,
12431,"Rabbi Levi S",16.91,-34.27,27.51,
12432,"Rabbi Levi T",10.08,-36.25,22.35,
12433,"Rabbi Levi U",12.29,-35.62,21.76,
12434,"Racah B",25.93,-10.52,-178.41,
12435,"Racah J",27.5,-16.55,-177.57,
12436,"Racah K",54.39,-16.56,-178.77,
12437,"Racah N",34.46,-17.02,178.95,
12438,"Racah T",20.04,-13.62,177.55,
12439,"Racah U",23.62,-13.16,177.1,
12440,"Racah W",36.69,-12.46,178.89,
12441,"Racah X",13.93,-10.18,179.07,
12442,"Raimond K",32.88,12.77,-158.67,
12443,"Raimond Q",27.5,11.66,-162.09,
12444,"Ramsay U",19.87,-39.81,142.82,
12445,"Ramsden A",5.26,-33.5,-31.43,
12446,"Ramsden G",11.02,-35.35,-31.67,
12447,"Ramsden H",11.43,-35.71,-32.47,
12448,"Rayet H",18.43,43.2,116.82,
12449,"Rayet P",18.53,43.16,113.64,
12450,"Rayet Y",14.83,47.17,113.06,
12452,"Rayleigh B",15.48,29.06,88.5,
12453,"Rayleigh C",26.13,31.44,85.77,
12454,"Rayleigh D",22.3,29.03,89.79,
12455,"Razumov C",47.58,40.5,-112.81,
12456,"Réaumur A",14.95,-4.33,0.21,
12457,"Réaumur B",3.75,-4.26,0.83,
12458,"Réaumur C",4.27,-3.5,0.21,
12459,"Réaumur D",4.01,-0.24,2.76,
12460,"Réaumur K",6.94,-3.82,1.01,
12461,"Réaumur R",12.98,-3.51,2.1,
12462,"Réaumur W",2.58,-3.25,2.74,
12463,"Réaumur X",4.54,-2.92,-0.65,
12464,"Réaumur Y",2.96,-1.3,0.54,
12465,"Regiomontanus A",5.58,-28.03,-0.7,
12466,"Regiomontanus B",9.64,-29.06,-3.75,
12467,"Regiomontanus C",7.1,-28.77,-5.24,
12468,"Regiomontanus E",6.11,-28.27,-6.26,
12469,"Regiomontanus F",11.08,-27.83,-2,
12470,"Regiomontanus G",3.45,-28.34,-3.45,
12471,"Regiomontanus H",5.59,-28.63,-4.08,
12472,"Regiomontanus J",7.87,-29.43,-1.93,
12473,"Regiomontanus K",5.9,-30.26,-0.05,
12474,"Regiomontanus L",5.87,-29.69,0.98,
12475,"Regiomontanus M",4.39,-29.56,-2.14,
12476,"Regiomontanus N",2.75,-28.91,0.1,
12477,"Regiomontanus R",3.08,-28.43,-0.03,
12478,"Regiomontanus S",3.26,-28.59,-2.01,
12479,"Regiomontanus T",3.79,-28.28,-2.9,
12480,"Regiomontanus U",11.91,-27.93,-3.53,
12481,"Regiomontanus W",3.32,-29.47,-1.37,
12482,"Regiomontanus Y",4.71,-30.14,-1.63,
12483,"Regiomontanus Z",5.51,-27.47,-2.96,
12484,"Regnault C",13.94,55.1,-89.16,
12485,"Regnault W",14.18,53.42,-89.77,
12486,"Reichenbach A",33.5,-28.28,48.87,
12487,"Reichenbach B",42.57,-28.38,48.08,
12488,"Reichenbach C",25.37,-29.4,43.91,
12489,"Reichenbach D",34.42,-28.22,44.74,
12490,"Reichenbach F",13.47,-31.41,48.27,
12491,"Reichenbach G",14.55,-31.77,49.35,
12492,"Reichenbach H",10.72,-28.88,49.61,
12493,"Reichenbach J",13.04,-30.64,49.25,
12494,"Reichenbach K",10.72,-28.88,42.39,
12495,"Reichenbach L",6.84,-30.59,46.67,
12496,"Reichenbach M",11.98,-33.03,46.54,
12497,"Reichenbach N",13.33,-30.57,43.91,
12498,"Reichenbach P",12.71,-32.08,49.9,
12499,"Reichenbach Q",10.61,-32.4,50.16,
12500,"Reichenbach R",7.17,-27,42.95,
12501,"Reichenbach S",9.57,-27.17,43.2,
12502,"Reichenbach T",61.5,-29.39,45.75,
12503,"Reichenbach U",13.8,-32.69,49.39,
12504,"Reichenbach W",19.57,-30.73,43.18,
12505,"Reichenbach X",11.12,-30.94,43.91,
12506,"Reichenbach Y",15.8,-31.28,43.66,
12507,"Reichenbach Z",14.01,-32.07,45.99,
12508,"Reimarus A",29.42,-48.85,59.93,
12509,"Reimarus B",18.85,-49.49,60.49,
12510,"Reimarus C",12.36,-50.19,59.51,
12511,"Reimarus F",6.92,-49.49,58.71,
12512,"Reimarus H",11.17,-49.26,62.23,
12513,"Reimarus R",33.22,-47.65,64,
12514,"Reimarus S",9.57,-47.85,62.83,
12515,"Reimarus T",28.08,-48.33,63.43,
12516,"Reimarus U",22.05,-48.57,62.3,
12517,"Reiner A",9.87,5.13,-51.51,
12518,"Reiner C",7.12,3.5,-51.52,
12519,"Reiner E",4.46,1.9,-49.64,
12520,"Reiner G",3.08,3.23,-54.34,
12521,"Reiner H",7.68,9.1,-54.76,
12522,"Reiner K",3.13,8.11,-53.98,
12523,"Reiner L",5.36,7.97,-54.66,
12524,"Reiner M",3,8.62,-56.25,
12525,"Reiner N",3.67,5.37,-57.6,
12526,"Reiner Q",2.88,1.38,-50.92,
12527,"Reiner R",46.08,3.68,-55.69,
12528,"Reiner S",3.39,2.26,-50.84,
12529,"Reiner T",2.57,3.68,-52.32,
12530,"Reiner U",3.24,4.1,-52.58,
12531,"Reinhold A",3.74,4.16,-21.79,
12532,"Reinhold B",26.16,4.28,-21.67,
12533,"Reinhold C",4.08,4.36,-24.57,
12534,"Reinhold D",2.34,2.59,-24.6,
12535,"Reinhold F",5.57,3.36,-21.42,
12536,"Reinhold G",3.16,4.83,-19.83,
12537,"Reinhold H",3.72,4.27,-20.98,
12538,"Reinhold N",3.83,1.58,-25.43,
12539,"Repsold A",8.18,51.84,-76.98,
12540,"Repsold B",45.67,53.09,-75.92,
12541,"Repsold C",135.09,48.73,-73.78,
12542,"Repsold G",43.98,50.55,-80.65,
12543,"Repsold H",12.62,51.69,-81.48,
12544,"Repsold N",14.54,49.06,-78.29,
12545,"Repsold R",12.49,49.86,-72.4,
12546,"Repsold S",8.65,47.75,-75.33,
12547,"Repsold T",12.66,47.64,-79.95,
12548,"Repsold V",7.14,50.77,-75.41,
12549,"Repsold W",9.64,52.6,-79.88,
12550,"Rhaeticus A",10.5,1.73,5.18,
12551,"Rhaeticus B",6.29,1.6,6.8,
12552,"Rhaeticus D",6.07,0.84,6.17,
12553,"Rhaeticus E",4.96,-0.12,5.93,
12554,"Rhaeticus F",18.42,-0.06,6.44,
12555,"Rhaeticus G",5.52,0.97,6.41,
12556,"Rhaeticus H",5.56,-1.03,5.34,
12557,"Rhaeticus J",2.77,-0.71,3.18,
12558,"Rhaeticus L",13.78,0.2,3.48,
12559,"Rhaeticus M",7.33,1.02,3.81,
12560,"Rhaeticus N",12.38,1.19,4.21,
12561,"Rheita A",11.46,-38.05,50.05,
12562,"Rheita B",19.36,-39.11,52.71,
12563,"Rheita C",9.69,-35.17,44.21,
12564,"Rheita D",5.51,-39.05,50.09,
12565,"Rheita E",67.72,-34.24,48.92,
12566,"Rheita F",13.49,-35.38,48.41,
12567,"Rheita G",13.88,-40.61,54.3,
12568,"Rheita H",6.93,-39.81,51.66,
12569,"Rheita L",10.74,-37.69,52.99,
12570,"Rheita M",25.92,-35.35,50.05,
12571,"Rheita N",7.32,-35.08,49.41,
12572,"Rheita P",10.32,-37.95,44.44,
12573,"Riccioli C",31.55,0.58,-73.2,
12574,"Riccioli CA",14.13,0.64,-73.15,
12575,"Riccioli F",30.27,-8.73,-73.89,
12576,"Riccioli G",14.97,-1.27,-71.15,
12577,"Riccioli H",17.46,1.12,-75.04,
12578,"Riccioli K",40.76,-2.32,-77.63,
12579,"Riccioli U",8.39,-5.79,-72.95,
12580,"Riccioli Y",6.73,-3.04,-73.35,
12581,"Riccius A",23.51,-35.89,27.21,
12582,"Riccius B",21.32,-37.62,27.7,
12583,"Riccius C",21.81,-36.24,28.77,
12584,"Riccius D",15.43,-40.4,28.87,
12585,"Riccius E",21.41,-39.96,26.38,
12586,"Riccius G",13.37,-38.56,24.44,
12587,"Riccius H",17.86,-35.36,26.07,
12588,"Riccius J",12.61,-40.76,26,
12589,"Riccius K",5.23,-39.17,25.62,
12590,"Riccius L",6.55,-41.55,26.83,
12591,"Riccius M",13.68,-37.9,26.5,
12592,"Riccius N",12.89,-41.21,27.57,
12593,"Riccius O",8.74,-36.19,27.68,
12594,"Riccius P",10.86,-35.73,28.04,
12595,"Riccius R",5.51,-41.44,30.66,
12596,"Riccius S",9.49,-37.15,26.47,
12597,"Riccius T",5.87,-36.34,24.97,
12598,"Riccius W",19.26,-38.95,25.17,
12599,"Riccius X",10.2,-38.84,26.59,
12600,"Riccius Y",8.9,-35.85,29.11,
12601,"Richardson E",24.14,32.01,103.61,
12602,"Richardson W",23.35,33.59,98.34,
12603,"Riedel G",25.01,-49.02,-133.74,
12604,"Riedel Q",23.36,-49.96,-142.21,
12605,"Riedel Z",29.79,-47.47,-140.16,
12607,"Riemann B",26.26,41.41,85.56,
12608,"Riemann J",48.54,37.42,89.79,
12609,"Ritchey A",4.68,-11.34,7.74,
12610,"Ritchey B",6.03,-11.98,8.93,
12611,"Ritchey C",5.18,-10.95,9.18,
12612,"Ritchey D",5.84,-10.26,9.21,
12613,"Ritchey E",12.37,-10.72,8.31,
12614,"Ritchey F",3.68,-10.52,7.65,
12615,"Ritchey J",15.65,-12.41,9.88,
12616,"Ritchey M",8.2,-12.39,9.47,
12617,"Ritchey N",16.86,-11.16,10,
12618,"Ritter B",14.2,3.25,18.93,
12619,"Ritter C",12.68,2.75,18.86,
12620,"Ritter D",6.58,3.65,18.74,
12621,"Ritz B",26.82,-13.83,93.04,
12622,"Ritz J",8.47,-16.25,93.01,
