Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
2237,"Granicus Valles",777.78,30.58,129.97,
2244,"Green",182.07,-52.3,-8.54,
2257,"Grjótá Valles",343.77,15.38,166.38,
2260,"Groves",10.27,-4.06,-44.55,
2264,"Grójec",37.31,-21.47,-30.84,
2266,"Guaymas",20.12,25.66,-45.03,
2274,"Guir",18.2,-21.54,-20.5,
2278,"Gulch",8.32,15.85,109.02,
2284,"Gunnison",39.57,-43.67,102.92,
2289,"Gusev",158.12,-14.53,175.52,
2294,"Gwash",4.75,38.96,-3.16,
2309,"Hadley",115.46,-19.26,156.97,
2310,"Hadriaca Patera",66.04,-30.2,92.79,
2320,"Haldane",76.75,-52.75,129.26,
2322,"Hale",137.31,-35.69,-36.36,
2323,"Halex Fossae",147.25,27.35,-126.04,
2331,"Halley",83.72,-48.34,-59.27,
2336,"Ham",1.59,-44.67,-32.5,
2337,"Hamaguir",0.82,48.68,132.51,
2338,"Hamelin",9.74,20.25,-32.75,
2345,"Handlová",4.39,37.69,-88.59,
2360,"Harad̦",8.06,-27.46,-28.01,
2367,"Harmakhis Vallis",526.66,-40.98,90.06,
2377,"Hartwig",99.33,-38.66,-15.86,
2401,"Heaviside",83.28,-70.5,-95.22,
2402,"Hebes Chasma",316.74,-1.07,-76.06,
2403,"Hebes Mensa",112.46,-1.02,-76.78,
2404,"Hebrus Valles",325,19.88,126.74,
2407,"Hecates Tholus",181.57,32.12,150.24,
2411,"Hegemone Dorsum",143.63,-54.72,-44.9,
2415,"Heinlein",85.34,-64.48,116.31,
2429,"Hellas",0,-39.67,70,
2430,"Hellas Chaos",590.62,-47.12,64.41,
2431,"Hellas Montes",159.65,-37.63,97.61,
2432,"Hellas Planitia",2299.16,-42.43,70.5,
2434,"Hellespontus",0,-49.67,35,
2435,"Hellespontus Montes",711.46,-44.37,42.76,
2439,"Helmholtz",111.26,-45.4,-21.27,
2452,"Henry",167.57,10.79,23.45,
2457,"Hephaestus Fossae",633.32,20.84,122.85,
2459,"Hephaestus Rupēs",1707.44,23.54,114.9,
2463,"Her Desher Vallis",117.29,-25.08,-47.93,
2466,"Herculaneum",34.71,19.31,-58.65,
2473,"Hermus Vallis",53.32,-5.32,-147.81,
2479,"Herschel",297.92,-14.48,129.89,
2486,"Hesperia",0,-19.78,120,
2487,"Hesperia Dorsa",818.25,-22.8,113.16,
2488,"Hesperia Planum",1601.73,-21.42,109.89,
2496,"Hibes Montes",140,3.79,171.34,
